Airline ID,Departures Performed,Distance, Available Seats, Transported Passengers,Carrier Name,Year,Month ,Day,From - To City,Date,Weekend / Weekday
20452,29,629,2494,1666,Republic Airlines,2012,3,30,"Savannah, GA - Philadelphia, PA",30-03-2012,Weekday
20452,26,675,1976,1593,Republic Airlines,2012,8,30,"Philadelphia, PA - Nashville, TN",30-08-2012,Weekday
20452,42,665,3192,3040,Republic Airlines,2012,4,30,"Atlanta, GA - Philadelphia, PA",30-04-2012,Weekday
20452,19,665,1634,1345,Republic Airlines,2012,1,30,"Philadelphia, PA - Atlanta, GA",30-01-2012,Weekday
20452,29,587,2204,1362,Republic Airlines,2012,8,30,"Philadelphia, PA - Indianapolis, IN",30-08-2012,Weekday
20452,4,913,344,282,Republic Airlines,2012,7,30,"Charlotte, NC - Houston, TX",30-07-2012,Weekday
20452,38,646,3268,2804,Republic Airlines,2012,11,30,"Charlotte, NC - Albany, NY",30-11-2012,Weekday
20452,28,851,2128,1920,Republic Airlines,2012,8,30,"Sarasota/Bradenton, FL - Washington, DC",30-08-2012,Weekday
20452,6,575,456,433,Republic Airlines,2012,9,30,"St. Louis, MO - Charlotte, NC",30-09-2012,Weekend
20452,28,737,2408,1784,Republic Airlines,2012,9,30,"Manchester, NH - Charlotte, NC",30-09-2012,Weekend
20452,3,980,228,211,Republic Airlines,2012,5,30,"Minneapolis, MN - Philadelphia, PA",30-05-2012,Weekday
20452,9,602,891,753,Republic Airlines,2012,8,30,"Denver, CO - Phoenix, AZ",30-08-2012,Weekday
20452,34,533,2584,2356,Republic Airlines,2012,5,30,"Denver, CO - Kansas City, MO",30-05-2012,Weekday
20452,5,728,430,428,Republic Airlines,2012,7,30,"Charlotte, NC - Boston, MA",30-07-2012,Weekday
20452,33,550,2838,2249,Republic Airlines,2012,7,30,"Charleston, SC - Philadelphia, PA",30-07-2012,Weekday
20452,4,980,304,284,Republic Airlines,2012,10,30,"Philadelphia, PA - Minneapolis, MN",30-10-2012,Weekday
20452,45,896,4455,3655,Republic Airlines,2012,11,30,"Denver, CO - Milwaukee, WI",30-11-2012,Weekday
20452,3,883,297,279,Republic Airlines,2012,11,30,"Houston, TX - Denver, CO",30-11-2012,Weekday
20452,2,924,198,165,Republic Airlines,2012,3,30,"Milwaukee, WI - Colorado Springs, CO",30-03-2012,Weekday
20452,43,665,3268,2902,Republic Airlines,2012,4,30,"Philadelphia, PA - Atlanta, GA",30-04-2012,Weekday
20452,81,860,6102,3947,Republic Airlines,2012,1,30,"Milwaukee, WI - Boston, MA",30-01-2012,Weekday
20452,5,980,380,370,Republic Airlines,2012,1,30,"Minneapolis, MN - Philadelphia, PA",30-01-2012,Weekday
20452,36,550,3096,1574,Republic Airlines,2012,12,30,"Philadelphia, PA - Charleston, SC",30-12-2012,Weekend
20452,5,665,430,407,Republic Airlines,2012,7,30,"Atlanta, GA - Philadelphia, PA",30-07-2012,Weekday
20452,9,602,891,637,Republic Airlines,2012,7,30,"Phoenix, AZ - Denver, CO",30-07-2012,Weekday
20452,56,860,5544,5209,Republic Airlines,2012,6,30,"Boston, MA - Milwaukee, WI",30-06-2012,Weekend
20452,6,851,516,439,Republic Airlines,2012,1,30,"Sarasota/Bradenton, FL - Washington, DC",30-01-2012,Weekday
20304,3,752,198,119,SkyWest Airlines Inc.,2008,7,11,"Kalispell, MT - Denver, CO",11-07-2008,Weekday
20304,59,997,3894,3588,SkyWest Airlines Inc.,2008,7,7,"Eugene, OR - Denver, CO",07-07-2008,Weekday
20304,50,909,3300,2868,SkyWest Airlines Inc.,2008,12,22,"Sacramento, CA - Denver, CO",22-12-2008,Weekday
20304,4,807,264,181,SkyWest Airlines Inc.,2008,3,16,"Bozeman, MT - San Francisco, CA",16-03-2008,Weekend
20304,30,679,1980,1790,SkyWest Airlines Inc.,2008,11,16,"Seattle, WA - San Francisco, CA",16-11-2008,Weekend
20304,9,775,594,533,SkyWest Airlines Inc.,2008,6,22,"Denver, CO - Austin, TX",22-06-2008,Weekend
20304,114,834,7524,6349,SkyWest Airlines Inc.,2008,3,9,"Los Angeles, CA - Portland, OR",09-03-2008,Weekend
20304,64,525,4224,3901,SkyWest Airlines Inc.,2008,10,2,"Bozeman, MT - Denver, CO",02-10-2008,Weekday
20304,47,507,3290,2160,SkyWest Airlines Inc.,2008,5,12,"Salt Lake City, UT - Phoenix, AZ",12-05-2008,Weekday
20304,100,507,7000,4582,SkyWest Airlines Inc.,2008,8,6,"Phoenix, AZ - Salt Lake City, UT",06-08-2008,Weekday
20304,10,589,700,629,SkyWest Airlines Inc.,2008,10,20,"Salt Lake City, UT - Long Beach, CA",20-10-2008,Weekday
20304,15,532,1050,676,SkyWest Airlines Inc.,2008,12,13,"Salt Lake City, UT - Kalispell, MT",13-12-2008,Weekend
20304,65,639,4290,3365,SkyWest Airlines Inc.,2008,9,10,"Denver, CO - Tucson, AZ",10-09-2008,Weekday
20304,31,649,2046,1399,SkyWest Airlines Inc.,2008,3,13,"Denver, CO - Boise, ID",13-03-2008,Weekday
20304,22,872,1452,999,SkyWest Airlines Inc.,2008,4,20,"Memphis, TN - Denver, CO",20-04-2008,Weekend
20304,24,960,1584,1352,SkyWest Airlines Inc.,2008,11,17,"Monterey, CA - Denver, CO",17-11-2008,Weekday
20304,16,896,1056,806,SkyWest Airlines Inc.,2008,2,23,"Albuquerque, NM - San Francisco, CA",23-02-2008,Weekend
20304,109,911,7194,6462,SkyWest Airlines Inc.,2008,4,21,"Colorado Springs, CO - Chicago, IL",21-04-2008,Weekday
20304,29,919,2030,1646,SkyWest Airlines Inc.,2008,11,19,"Kansas City, MO - Salt Lake City, UT",19-11-2008,Weekday
20304,21,949,1386,1339,SkyWest Airlines Inc.,2008,8,25,"San Jose, CA - Denver, CO",25-08-2008,Weekday
20304,26,925,1716,1528,SkyWest Airlines Inc.,2008,4,21,"Houston, TX - Chicago, IL",21-04-2008,Weekday
20304,65,550,4290,3983,SkyWest Airlines Inc.,2008,5,22,"San Francisco, CA - Portland, OR",22-05-2008,Weekday
20304,4,977,264,226,SkyWest Airlines Inc.,2008,6,26,"Denver, CO - Indianapolis, IN",26-06-2008,Weekday
20304,7,588,462,286,SkyWest Airlines Inc.,2008,10,11,"Wichita, KS - Chicago, IL",11-10-2008,Weekend
20304,2,780,132,95,SkyWest Airlines Inc.,2008,9,6,"Rapid City, SD - Chicago, IL",06-09-2008,Weekend
20304,27,649,1782,1641,SkyWest Airlines Inc.,2008,6,19,"Denver, CO - Boise, ID",19-06-2008,Weekday
20304,49,997,3234,2207,SkyWest Airlines Inc.,2008,1,18,"Eugene, OR - Denver, CO",18-01-2008,Weekday
20304,32,541,2112,1991,SkyWest Airlines Inc.,2008,5,17,"Denver, CO - Tulsa, OK",17-05-2008,Weekend
20304,8,522,528,434,SkyWest Airlines Inc.,2008,3,16,"Boise, ID - San Francisco, CA",16-03-2008,Weekend
20304,7,751,462,329,SkyWest Airlines Inc.,2008,6,9,"San Francisco, CA - Tucson, AZ",09-06-2008,Weekday
20304,104,834,6864,5280,SkyWest Airlines Inc.,2008,4,14,"Portland, OR - Los Angeles, CA",14-04-2008,Weekday
20304,2,949,132,120,SkyWest Airlines Inc.,2008,3,4,"San Jose, CA - Denver, CO",04-03-2008,Weekday
20304,87,626,6090,5136,SkyWest Airlines Inc.,2008,9,1,"Salt Lake City, UT - San Diego, CA",01-09-2008,Weekday
20304,25,853,1650,1411,SkyWest Airlines Inc.,2008,11,21,"San Diego, CA - Denver, CO",21-11-2008,Weekday
20304,49,550,3234,2790,SkyWest Airlines Inc.,2008,2,23,"San Francisco, CA - Portland, OR",23-02-2008,Weekend
20304,28,852,1848,1350,SkyWest Airlines Inc.,2008,11,1,"Denver, CO - Pasco/Kennewick/Richland, WA",01-11-2008,Weekend
20304,61,563,4026,3387,SkyWest Airlines Inc.,2008,4,19,"El Paso, TX - Denver, CO",19-04-2008,Weekend
20304,13,852,858,785,SkyWest Airlines Inc.,2008,3,26,"Pasco/Kennewick/Richland, WA - Denver, CO",26-03-2008,Weekday
20304,29,794,1914,1684,SkyWest Airlines Inc.,2008,4,26,"Denver, CO - San Antonio, TX",26-04-2008,Weekend
20304,61,507,4270,3643,SkyWest Airlines Inc.,2008,11,5,"Phoenix, AZ - Salt Lake City, UT",05-11-2008,Weekday
20304,32,677,2112,1758,SkyWest Airlines Inc.,2008,5,20,"Albuquerque, NM - Los Angeles, CA",20-05-2008,Weekday
20304,12,872,792,487,SkyWest Airlines Inc.,2008,11,5,"Memphis, TN - Denver, CO",05-11-2008,Weekday
20304,28,693,1848,1326,SkyWest Airlines Inc.,2008,9,23,"Oklahoma City, OK - Chicago, IL",23-09-2008,Weekday
20304,26,964,1716,1402,SkyWest Airlines Inc.,2008,12,19,"Denver, CO - Medford, OR",19-12-2008,Weekday
20304,4,807,264,167,SkyWest Airlines Inc.,2008,2,7,"Bozeman, MT - San Francisco, CA",07-02-2008,Weekday
20304,4,510,264,95,SkyWest Airlines Inc.,2008,9,25,"Huntsville, AL - Chicago, IL",25-09-2008,Weekday
20304,92,679,6072,5383,SkyWest Airlines Inc.,2008,7,2,"Denver, CO - Missoula, MT",02-07-2008,Weekday
20304,2,522,132,118,SkyWest Airlines Inc.,2008,9,21,"Boise, ID - San Francisco, CA",21-09-2008,Weekend
20304,15,853,990,930,SkyWest Airlines Inc.,2008,12,12,"Denver, CO - San Diego, CA",12-12-2008,Weekday
20304,88,954,5808,5299,SkyWest Airlines Inc.,2008,4,27,"Los Angeles, CA - Seattle, WA",27-04-2008,Weekend
20304,4,773,264,249,SkyWest Airlines Inc.,2008,3,13,"Savannah, GA - Chicago, IL",13-03-2008,Weekday
20304,5,883,330,213,SkyWest Airlines Inc.,2008,7,1,"Appleton, WI - Denver, CO",01-07-2008,Weekday
20304,2,666,132,43,SkyWest Airlines Inc.,2008,12,14,"Montrose/Delta, CO - Los Angeles, CA",14-12-2008,Weekend
20304,11,607,726,393,SkyWest Airlines Inc.,2008,1,2,"Chicago, IL - Syracuse, NY",02-01-2008,Weekday
20304,6,872,396,231,SkyWest Airlines Inc.,2008,9,7,"Denver, CO - Memphis, TN",07-09-2008,Weekend
20304,74,589,5180,3894,SkyWest Airlines Inc.,2008,4,11,"Long Beach, CA - Salt Lake City, UT",11-04-2008,Weekday
20304,36,949,2376,2165,SkyWest Airlines Inc.,2008,4,10,"San Jose, CA - Denver, CO",10-04-2008,Weekday
20304,103,911,6798,5895,SkyWest Airlines Inc.,2008,8,27,"Chicago, IL - Colorado Springs, CO",27-08-2008,Weekday
20304,4,833,264,177,SkyWest Airlines Inc.,2008,1,5,"Los Angeles, CA - Colorado Springs, CO",05-01-2008,Weekend
20304,22,599,1480,1096,SkyWest Airlines Inc.,2008,4,6,"San Francisco, CA - Salt Lake City, UT",06-04-2008,Weekend
20304,26,752,1716,1175,SkyWest Airlines Inc.,2008,6,16,"Moline, IL - Denver, CO",16-06-2008,Weekday
20304,3,656,198,0,SkyWest Airlines Inc.,2008,1,4,"Grand Junction, CO - Los Angeles, CA",04-01-2008,Weekday
20304,26,845,1716,1477,SkyWest Airlines Inc.,2008,7,16,"Bakersfield, CA - Denver, CO",16-07-2008,Weekday
20304,59,991,3894,3799,SkyWest Airlines Inc.,2008,8,2,"Denver, CO - Portland, OR",02-08-2008,Weekend
20304,17,916,1122,916,SkyWest Airlines Inc.,2008,4,20,"Denver, CO - Santa Barbara, CA",20-04-2008,Weekend
20304,2,533,132,118,SkyWest Airlines Inc.,2008,12,18,"Denver, CO - Kansas City, MO",18-12-2008,Weekday
20304,89,911,5874,4854,SkyWest Airlines Inc.,2008,11,3,"Chicago, IL - Colorado Springs, CO",03-11-2008,Weekday
20304,30,872,1980,1636,SkyWest Airlines Inc.,2008,6,18,"Memphis, TN - Denver, CO",18-06-2008,Weekday
20304,19,590,1254,1020,SkyWest Airlines Inc.,2008,5,19,"Des Moines, IA - Denver, CO",19-05-2008,Weekday
20304,3,693,198,165,SkyWest Airlines Inc.,2008,11,4,"Cedar Rapids/Iowa City, IA - Denver, CO",04-11-2008,Weekday
20304,3,733,198,139,SkyWest Airlines Inc.,2008,11,21,"Spokane, WA - San Francisco, CA",21-11-2008,Weekday
20304,29,677,1914,991,SkyWest Airlines Inc.,2008,7,22,"Los Angeles, CA - Albuquerque, NM",22-07-2008,Weekday
20304,27,532,1890,1196,SkyWest Airlines Inc.,2008,11,14,"Salt Lake City, UT - Kalispell, MT",14-11-2008,Weekday
20304,2,775,132,97,SkyWest Airlines Inc.,2009,7,22,"Austin, TX - Denver, CO",22-07-2009,Weekday
20304,2,558,140,136,SkyWest Airlines Inc.,2009,2,24,"Salt Lake City, UT - Ontario, CA",24-02-2009,Weekday
20304,65,590,4326,2768,SkyWest Airlines Inc.,2009,1,24,"Los Angeles, CA - Salt Lake City, UT",24-01-2009,Weekend
20304,3,751,198,146,SkyWest Airlines Inc.,2009,7,5,"San Francisco, CA - Tucson, AZ",05-07-2009,Weekend
20304,93,911,6138,5614,SkyWest Airlines Inc.,2009,3,23,"Colorado Springs, CO - Chicago, IL",23-03-2009,Weekday
20304,39,964,2574,2123,SkyWest Airlines Inc.,2009,8,22,"Denver, CO - Medford, OR",22-08-2009,Weekend
20304,3,557,198,52,SkyWest Airlines Inc.,2009,2,19,"Chicago, IL - Fargo, ND",19-02-2009,Weekday
20304,44,585,2904,2080,SkyWest Airlines Inc.,2009,11,8,"Tulsa, OK - Chicago, IL",08-11-2009,Weekend
20304,56,997,3696,3091,SkyWest Airlines Inc.,2009,4,10,"Denver, CO - Eugene, OR",10-04-2009,Weekday
20304,51,916,3366,2718,SkyWest Airlines Inc.,2009,6,19,"Denver, CO - Santa Barbara, CA",19-06-2009,Weekday
20304,29,802,1914,1783,SkyWest Airlines Inc.,2009,4,9,"Dallas/Fort Worth, TX - Chicago, IL",09-04-2009,Weekday
20304,4,532,280,222,SkyWest Airlines Inc.,2009,6,16,"Sacramento, CA - Salt Lake City, UT",16-06-2009,Weekday
20304,29,960,1914,1227,SkyWest Airlines Inc.,2009,3,3,"Denver, CO - Monterey, CA",03-03-2009,Weekday
20304,4,679,264,201,SkyWest Airlines Inc.,2009,11,5,"Denver, CO - Missoula, MT",05-11-2009,Weekday
20304,31,552,2046,1153,SkyWest Airlines Inc.,2009,10,15,"Little Rock, AR - Chicago, IL",15-10-2009,Weekday
20304,129,911,8514,7835,SkyWest Airlines Inc.,2009,5,15,"Colorado Springs, CO - Chicago, IL",15-05-2009,Weekday
20304,32,651,2112,1771,SkyWest Airlines Inc.,2009,12,11,"San Francisco, CA - Phoenix, AZ",11-12-2009,Weekday
20304,9,693,594,493,SkyWest Airlines Inc.,2009,7,10,"Cedar Rapids/Iowa City, IA - Denver, CO",10-07-2009,Weekday
20304,21,852,1386,1019,SkyWest Airlines Inc.,2009,6,3,"Denver, CO - Pasco/Kennewick/Richland, WA",03-06-2009,Weekday
20304,3,826,198,173,SkyWest Airlines Inc.,2009,3,3,"Madison, WI - Denver, CO",03-03-2009,Weekday
20304,37,641,2442,2251,SkyWest Airlines Inc.,2009,10,23,"Denver, CO - Dallas/Fort Worth, TX",23-10-2009,Weekday
20304,30,852,1980,1771,SkyWest Airlines Inc.,2009,5,8,"Pasco/Kennewick/Richland, WA - Denver, CO",08-05-2009,Weekday
20304,28,916,1848,1359,SkyWest Airlines Inc.,2009,12,18,"Denver, CO - Santa Barbara, CA",18-12-2009,Weekday
20304,2,977,132,98,SkyWest Airlines Inc.,2009,6,2,"Indianapolis, IN - Denver, CO",02-06-2009,Weekday
20304,2,522,132,58,SkyWest Airlines Inc.,2009,9,11,"San Francisco, CA - Boise, ID",11-09-2009,Weekday
20304,9,717,594,569,SkyWest Airlines Inc.,2009,6,27,"Chicago, IL - Norfolk, VA",27-06-2009,Weekend
20304,17,862,1122,949,SkyWest Airlines Inc.,2009,2,19,"Houston, TX - Denver, CO",19-02-2009,Weekday
20304,124,954,8184,7780,SkyWest Airlines Inc.,2009,8,2,"Seattle, WA - Los Angeles, CA",02-08-2009,Weekend
20304,30,819,1980,1814,SkyWest Airlines Inc.,2009,12,18,"Ontario, CA - Denver, CO",18-12-2009,Weekday
20304,54,641,3564,3371,SkyWest Airlines Inc.,2009,11,18,"Dallas/Fort Worth, TX - Denver, CO",18-11-2009,Weekday
20304,21,588,1470,1063,SkyWest Airlines Inc.,2009,4,14,"Salt Lake City, UT - Santa Ana, CA",14-04-2009,Weekday
20304,32,844,2112,1866,SkyWest Airlines Inc.,2009,7,13,"Denver, CO - Fresno, CA",13-07-2009,Weekday
20304,48,916,3168,2805,SkyWest Airlines Inc.,2009,7,28,"Denver, CO - Santa Barbara, CA",28-07-2009,Weekday
20304,25,541,1650,1557,SkyWest Airlines Inc.,2009,10,9,"Tulsa, OK - Denver, CO",09-10-2009,Weekday
20304,25,693,1650,1165,SkyWest Airlines Inc.,2009,11,8,"Oklahoma City, OK - Chicago, IL",08-11-2009,Weekend
20304,26,909,1716,1631,SkyWest Airlines Inc.,2009,4,16,"Sacramento, CA - Denver, CO",16-04-2009,Weekday
20304,32,738,2112,1627,SkyWest Airlines Inc.,2009,10,19,"White Plains, NY - Chicago, IL",19-10-2009,Weekday
20304,2,674,132,104,SkyWest Airlines Inc.,2009,11,27,"Los Angeles, CA - Boise, ID",27-11-2009,Weekday
20304,111,834,7326,6072,SkyWest Airlines Inc.,2009,9,21,"Los Angeles, CA - Portland, OR",21-09-2009,Weekday
20304,4,557,264,52,SkyWest Airlines Inc.,2009,6,2,"Fargo, ND - Chicago, IL",02-06-2009,Weekday
20304,29,960,1914,1503,SkyWest Airlines Inc.,2009,10,20,"Denver, CO - Monterey, CA",20-10-2009,Weekday
20304,4,693,264,197,SkyWest Airlines Inc.,2009,2,2,"Denver, CO - Cedar Rapids/Iowa City, IA",02-02-2009,Weekday
20304,21,850,1386,1074,SkyWest Airlines Inc.,2009,12,21,"Burbank, CA - Denver, CO",21-12-2009,Weekday
20304,31,738,2046,1449,SkyWest Airlines Inc.,2009,10,9,"Chicago, IL - White Plains, NY",09-10-2009,Weekday
20304,5,991,350,316,SkyWest Airlines Inc.,2009,1,22,"Minneapolis, MN - Salt Lake City, UT",22-01-2009,Weekday
20304,2,862,132,70,SkyWest Airlines Inc.,2009,12,5,"Los Angeles, CA - Denver, CO",05-12-2009,Weekend
20304,22,677,1452,743,SkyWest Airlines Inc.,2009,9,11,"Los Angeles, CA - Albuquerque, NM",11-09-2009,Weekday
20304,9,717,594,576,SkyWest Airlines Inc.,2009,7,16,"Norfolk, VA - Chicago, IL",16-07-2009,Weekday
20304,2,773,132,117,SkyWest Airlines Inc.,2009,2,25,"Savannah, GA - Chicago, IL",25-02-2009,Weekday
20304,20,752,1320,1110,SkyWest Airlines Inc.,2009,8,14,"Denver, CO - Moline, IL",14-08-2009,Weekday
20304,31,960,2046,1878,SkyWest Airlines Inc.,2009,7,12,"Monterey, CA - Denver, CO",12-07-2009,Weekend
20304,30,960,1980,1818,SkyWest Airlines Inc.,2009,6,10,"Monterey, CA - Denver, CO",10-06-2009,Weekday
20304,58,991,3828,3563,SkyWest Airlines Inc.,2009,7,12,"Portland, OR - Denver, CO",12-07-2009,Weekend
20304,18,896,1188,877,SkyWest Airlines Inc.,2009,10,6,"San Francisco, CA - Albuquerque, NM",06-10-2009,Weekday
20304,78,737,5148,2931,SkyWest Airlines Inc.,2009,3,2,"Aspen, CO - Los Angeles, CA",02-03-2009,Weekday
20304,52,909,3432,2968,SkyWest Airlines Inc.,2009,10,23,"Sacramento, CA - Denver, CO",23-10-2009,Weekday
20304,17,563,1122,863,SkyWest Airlines Inc.,2009,3,1,"Denver, CO - El Paso, TX",01-03-2009,Weekend
20304,15,780,990,779,SkyWest Airlines Inc.,2009,8,25,"Chicago, IL - Rapid City, SD",25-08-2009,Weekday
20304,33,916,2178,1914,SkyWest Airlines Inc.,2009,10,4,"Santa Barbara, CA - Denver, CO",04-10-2009,Weekend
20304,8,525,528,497,SkyWest Airlines Inc.,2009,3,28,"Bozeman, MT - Denver, CO",28-03-2009,Weekend
20304,29,737,1914,694,SkyWest Airlines Inc.,2009,6,9,"Aspen, CO - Los Angeles, CA",09-06-2009,Weekday
20304,4,991,264,241,SkyWest Airlines Inc.,2009,1,21,"Denver, CO - Portland, OR",21-01-2009,Weekday
20304,30,960,1980,1764,SkyWest Airlines Inc.,2009,4,26,"Monterey, CA - Denver, CO",26-04-2009,Weekend
20304,2,751,132,90,SkyWest Airlines Inc.,2009,7,27,"Tucson, AZ - San Francisco, CA",27-07-2009,Weekday
20304,42,844,2772,2448,SkyWest Airlines Inc.,2009,8,18,"Fresno, CA - Denver, CO",18-08-2009,Weekday
20304,56,896,3696,3305,SkyWest Airlines Inc.,2009,4,12,"Milwaukee, WI - Denver, CO",12-04-2009,Weekend
20304,2,533,132,97,SkyWest Airlines Inc.,2009,5,7,"Denver, CO - Kansas City, MO",07-05-2009,Weekday
20304,27,862,1782,1478,SkyWest Airlines Inc.,2009,11,24,"Denver, CO - Houston, TX",24-11-2009,Weekday
20304,37,794,2442,2004,SkyWest Airlines Inc.,2009,10,20,"San Antonio, TX - Denver, CO",20-10-2009,Weekday
20304,26,585,1716,1467,SkyWest Airlines Inc.,2009,7,14,"Tulsa, OK - Chicago, IL",14-07-2009,Weekday
20304,55,639,3630,2992,SkyWest Airlines Inc.,2009,4,23,"Denver, CO - Tucson, AZ",23-04-2009,Weekday
20304,16,751,1056,603,SkyWest Airlines Inc.,2009,12,18,"Tucson, AZ - San Francisco, CA",18-12-2009,Weekday
20304,5,888,330,0,SkyWest Airlines Inc.,2009,1,10,"Denver, CO - Chicago, IL",10-01-2009,Weekend
20304,2,738,132,118,SkyWest Airlines Inc.,2009,5,27,"White Plains, NY - Chicago, IL",27-05-2009,Weekday
20304,58,865,4060,2768,SkyWest Airlines Inc.,2010,8,2,"Salt Lake City, UT - Fargo, ND",02-08-2010,Weekday
20304,5,689,350,336,SkyWest Airlines Inc.,2010,3,7,"Seattle, WA - Salt Lake City, UT",07-03-2010,Weekend
20304,7,649,462,327,SkyWest Airlines Inc.,2010,8,7,"Denver, CO - Boise, ID",07-08-2010,Weekend
20304,60,639,3960,3489,SkyWest Airlines Inc.,2010,11,3,"Tucson, AZ - Denver, CO",03-11-2010,Weekday
20304,34,964,2244,2068,SkyWest Airlines Inc.,2010,10,2,"Medford, OR - Denver, CO",02-10-2010,Weekend
20304,48,978,3168,2597,SkyWest Airlines Inc.,2010,4,17,"Chicago, IL - Austin, TX",17-04-2010,Weekend
20304,8,590,528,451,SkyWest Airlines Inc.,2010,9,22,"Denver, CO - Des Moines, IA",22-09-2010,Weekday
20304,6,541,420,370,SkyWest Airlines Inc.,2010,5,8,"Salt Lake City, UT - Palm Springs, CA",08-05-2010,Weekend
20304,22,589,1540,1251,SkyWest Airlines Inc.,2010,9,12,"Salt Lake City, UT - Long Beach, CA",12-09-2010,Weekend
20304,4,508,280,235,SkyWest Airlines Inc.,2010,8,21,"Salt Lake City, UT - Rapid City, SD",21-08-2010,Weekend
20304,56,926,3920,3096,SkyWest Airlines Inc.,2010,7,26,"Salt Lake City, UT - Tulsa, OK",26-07-2010,Weekday
20304,67,991,4422,3921,SkyWest Airlines Inc.,2010,2,25,"Portland, OR - Denver, CO",25-02-2010,Weekday
20304,2,793,132,92,SkyWest Airlines Inc.,2010,4,10,"Peoria, IL - Denver, CO",10-04-2010,Weekend
20304,8,541,528,459,SkyWest Airlines Inc.,2010,9,9,"Tulsa, OK - Denver, CO",09-09-2010,Weekday
20304,57,590,3762,3198,SkyWest Airlines Inc.,2010,5,2,"Des Moines, IA - Denver, CO",02-05-2010,Weekend
20304,3,588,198,137,SkyWest Airlines Inc.,2010,9,5,"Wichita, KS - Chicago, IL",05-09-2010,Weekend
20304,60,997,3960,3442,SkyWest Airlines Inc.,2010,5,24,"Denver, CO - Eugene, OR",24-05-2010,Weekday
20304,8,689,560,531,SkyWest Airlines Inc.,2010,5,14,"Seattle, WA - Salt Lake City, UT",14-05-2010,Weekday
20304,68,991,4488,4196,SkyWest Airlines Inc.,2010,5,2,"Portland, OR - Denver, CO",02-05-2010,Weekend
20304,2,850,132,91,SkyWest Airlines Inc.,2010,8,14,"Denver, CO - Burbank, CA",14-08-2010,Weekend
20304,26,776,1716,1392,SkyWest Airlines Inc.,2010,5,18,"Denver, CO - Palm Springs, CA",18-05-2010,Weekday
20304,2,607,132,122,SkyWest Airlines Inc.,2010,1,10,"Syracuse, NY - Chicago, IL",10-01-2010,Weekend
20304,26,853,1716,1524,SkyWest Airlines Inc.,2010,12,2,"San Diego, CA - Denver, CO",02-12-2010,Weekday
20304,4,666,264,218,SkyWest Airlines Inc.,2010,2,14,"Los Angeles, CA - Montrose/Delta, CO",14-02-2010,Weekend
20304,117,834,7722,7050,SkyWest Airlines Inc.,2010,12,18,"Portland, OR - Los Angeles, CA",18-12-2010,Weekend
20304,26,839,1820,1527,SkyWest Airlines Inc.,2010,4,8,"Omaha, NE - Salt Lake City, UT",08-04-2010,Weekday
20304,55,802,3630,3173,SkyWest Airlines Inc.,2010,5,24,"Chicago, IL - Dallas/Fort Worth, TX",24-05-2010,Weekday
20304,58,997,3828,3505,SkyWest Airlines Inc.,2010,7,27,"Eugene, OR - Denver, CO",27-07-2010,Weekday
20304,27,807,1782,992,SkyWest Airlines Inc.,2010,3,22,"San Francisco, CA - Bozeman, MT",22-03-2010,Weekday
20304,14,533,924,634,SkyWest Airlines Inc.,2010,12,24,"Atlanta, GA - Washington, DC",24-12-2010,Weekday
20304,3,776,198,182,SkyWest Airlines Inc.,2010,9,23,"Palm Springs, CA - Denver, CO",23-09-2010,Weekday
20304,25,819,1650,1549,SkyWest Airlines Inc.,2010,9,21,"Ontario, CA - Denver, CO",21-09-2010,Weekday
20304,32,585,2240,1886,SkyWest Airlines Inc.,2010,6,12,"Salt Lake City, UT - San Jose, CA",12-06-2010,Weekend
20304,10,677,660,607,SkyWest Airlines Inc.,2010,4,2,"Albuquerque, NM - Los Angeles, CA",02-04-2010,Weekday
20304,149,911,9834,8524,SkyWest Airlines Inc.,2010,9,9,"Chicago, IL - Colorado Springs, CO",09-09-2010,Weekday
20304,9,588,585,403,SkyWest Airlines Inc.,2010,11,9,"Salt Lake City, UT - Santa Ana, CA",09-11-2010,Weekday
20304,57,627,3705,3036,SkyWest Airlines Inc.,2010,10,7,"Columbus, OH - Minneapolis, MN",07-10-2010,Weekday
20304,2,740,132,120,SkyWest Airlines Inc.,2010,5,4,"San Jose, CA - Grand Junction, CO",04-05-2010,Weekday
20304,29,926,2030,1729,SkyWest Airlines Inc.,2010,5,8,"Tulsa, OK - Salt Lake City, UT",08-05-2010,Weekend
20304,28,833,1848,1221,SkyWest Airlines Inc.,2010,5,14,"Colorado Springs, CO - Los Angeles, CA",14-05-2010,Weekday
20304,25,844,1650,1218,SkyWest Airlines Inc.,2010,1,4,"Denver, CO - Fresno, CA",04-01-2010,Weekday
20304,49,991,3234,3059,SkyWest Airlines Inc.,2010,4,22,"Denver, CO - Portland, OR",22-04-2010,Weekday
20304,31,641,2046,1750,SkyWest Airlines Inc.,2010,11,2,"Denver, CO - Dallas/Fort Worth, TX",02-11-2010,Weekday
20304,45,949,2970,2499,SkyWest Airlines Inc.,2010,1,8,"San Jose, CA - Denver, CO",08-01-2010,Weekday
20304,87,839,6090,4833,SkyWest Airlines Inc.,2010,8,9,"Salt Lake City, UT - Omaha, NE",09-08-2010,Weekday
20304,27,532,1890,1502,SkyWest Airlines Inc.,2010,4,5,"Salt Lake City, UT - Kalispell, MT",05-04-2010,Weekday
20304,2,862,132,106,SkyWest Airlines Inc.,2010,7,6,"Los Angeles, CA - Denver, CO",06-07-2010,Weekday
